currentPath,proposedDomain,proposedPath,runtimeConsumerCount,testConsumerCount,tablesReferenced,serverOnly,mutationBearing,duplicateOf,deletionReason,migrationRisk,proposeReason
src/lib/workforce/workforcePhase1c.test.ts,shared,src/lib/team/shared/workforcePhase1c.test.ts,0,0,,false,false,,,low,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase1cAudit.ts,shared,src/lib/team/shared/workforcePhase1cAudit.ts,0,1,,false,false,,,low,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase1cReconciliationPipeline.test.ts,identity,src/lib/team/identity/workforcePhase1cReconciliationPipeline.test.ts,0,0,fi_staff_members,false,false,,,low,identity/lifecycle/readiness/reconciliation
src/lib/workforce/workforcePhase1cSprint2.test.ts,shared,src/lib/team/shared/workforcePhase1cSprint2.test.ts,0,0,fi_staff_members,false,false,,,low,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase1cSprint3.test.ts,shared,src/lib/team/shared/workforcePhase1cSprint3.test.ts,0,0,,false,false,,,low,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase1cSprint35.test.ts,shared,src/lib/team/shared/workforcePhase1cSprint35.test.ts,0,0,,false,false,,,low,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase2Sprint1.test.ts,shared,src/lib/team/shared/workforcePhase2Sprint1.test.ts,0,0,,false,false,,,low,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase2Sprint2.test.ts,shared,src/lib/team/shared/workforcePhase2Sprint2.test.ts,0,0,,false,false,,,high,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase2Sprint3.test.ts,shared,src/lib/team/shared/workforcePhase2Sprint3.test.ts,0,0,,false,false,,,high,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase2Sprint4.test.ts,shared,src/lib/team/shared/workforcePhase2Sprint4.test.ts,0,0,,false,false,,,high,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePhase2Sprint5.test.ts,shared,src/lib/team/shared/workforcePhase2Sprint5.test.ts,0,0,,false,false,,,high,sprint-era integration tests / audit helpers
src/lib/workforce/workforcePlanningEngine.server.ts,planning,src/lib/team/planning/workforcePlanningEngine.server.ts,3,0,fi_staff_members|fi_staff_credentials|fi_staff_certifications,true,true,,,high,demand/recruitment/procedure staffing
src/lib/workforce/workforcePlanningEngineCore.ts,planning,src/lib/team/planning/workforcePlanningEngineCore.ts,4,3,,false,false,,,high,demand/recruitment/procedure staffing
src/lib/workforce/workforcePlanningEnginePage.server.ts,planning,src/lib/team/planning/workforcePlanningEnginePage.server.ts,0,0,,true,false,,,high,demand/recruitment/procedure staffing
src/lib/workforce/workforceStaffMemberResolve.server.ts,identity,src/lib/team/identity/workforceStaffMemberResolve.server.ts,2,0,fi_staff,true,false,,,high,identity/lifecycle/readiness/reconciliation
src/lib/workforce/workforceTimeClockAutoCloseCron.server.ts,payroll,src/lib/team/payroll/workforceTimeClockAutoCloseCron.server.ts,0,0,,true,false,,,high,pay/time costing
src/lib/staff/assertStaffClinicallyAvailable.server.ts,directory,src/lib/team/directory/assertStaffClinicallyAvailable.server.ts,3,0,fi_staff,true,false,,,medium,staff presentation/picker helpers
src/lib/staff/calendarVisibleStaff.test.ts,directory,src/lib/team/directory/calendarVisibleStaff.test.ts,0,0,,false,false,,,low,directory/list projections
src/lib/staff/calendarVisibleStaff.ts,directory,src/lib/team/directory/calendarVisibleStaff.ts,3,1,,false,false,,,medium,directory/list projections
src/lib/staff/clinicalStaffAssignment.test.ts,directory,src/lib/team/directory/clinicalStaffAssignment.test.ts,0,0,,false,false,,,high,staff presentation/picker helpers
src/lib/staff/clinicalStaffPicker.ts,directory,src/lib/team/directory/clinicalStaffPicker.ts,36,1,,false,false,,,high,directory/list projections
src/lib/staff/clinicalStaffPickerLoader.server.ts,directory,src/lib/team/directory/clinicalStaffPickerLoader.server.ts,6,0,fi_staff,true,false,,,medium,directory/list projections
src/lib/staff/hrStaffReadinessMetadata.test.ts,identity,src/lib/team/identity/hrStaffReadinessMetadata.test.ts,0,0,,false,false,,,low,identity/lifecycle/readiness/reconciliation
src/lib/staff/hrStaffReadinessMetadata.ts,identity,src/lib/team/identity/hrStaffReadinessMetadata.ts,4,1,,false,false,,,high,identity/lifecycle/readiness/reconciliation
src/lib/staff/myHrPortalLoader.server.ts,directory,src/lib/team/directory/myHrPortalLoader.server.ts,0,0,fi_staff,true,false,,,medium,HR portal/directory adjacent loaders
src/lib/staff/myHrPortalLoader.test.ts,directory,src/lib/team/directory/myHrPortalLoader.test.ts,0,0,fi_staff,false,false,,,low,HR portal/directory adjacent loaders
src/lib/staff/myHrPortalSelection.ts,directory,src/lib/team/directory/myHrPortalSelection.ts,5,1,,false,false,,,medium,HR portal/directory adjacent loaders
src/lib/staff/staff.server.ts,identity,src/lib/team/identity/staff.server.ts,44,8,fi_staff,true,true,,,high,canonical fi_staff CRUD
src/lib/staff/staffApiSchemas.ts,identity,src/lib/team/identity/staffApiSchemas.ts,0,0,fi_staff,false,false,,,low,identity/lifecycle/readiness/reconciliation
src/lib/staff/staffAssigneeDisplay.ts,directory,src/lib/team/directory/staffAssigneeDisplay.ts,10,2,,false,false,,,high,directory/list projections
src/lib/staff/staffDirectoryFilters.ts,directory,src/lib/team/directory/staffDirectoryFilters.ts,2,1,,false,false,,,high,directory/list projections
src/lib/staff/staffDirectoryIdentityAttention.test.ts,directory,src/lib/team/directory/staffDirectoryIdentityAttention.test.ts,0,0,,false,false,,,high,directory/list projections
src/lib/staff/staffDirectoryLifecycle.test.ts,directory,src/lib/team/directory/staffDirectoryLifecycle.test.ts,0,0,,false,false,,,high,directory/list projections
src/lib/staff/staffDirectoryLoader.server.ts,directory,src/lib/team/directory/staffDirectoryLoader.server.ts,3,0,,true,false,,,high,directory/list projections
src/lib/staff/staffFiUserLink.server.ts,access,src/lib/team/access/staffFiUserLink.server.ts,2,0,fi_staff,true,true,,,high,login/PIN/entitlement
src/lib/staff/staffFiUserLinkPlan.test.ts,access,src/lib/team/access/staffFiUserLinkPlan.test.ts,0,0,,false,false,,,low,login/PIN/entitlement
src/lib/staff/staffFiUserLinkPlan.ts,access,src/lib/team/access/staffFiUserLinkPlan.ts,0,0,fi_staff,false,false,,,low,login/PIN/entitlement
src/lib/staff/staffHrImportPage.server.ts,directory,src/lib/team/directory/staffHrImportPage.server.ts,2,0,,true,false,,,medium,HR portal/directory adjacent loaders
src/lib/staff/staffHrNotificationLoader.server.ts,directory,src/lib/team/directory/staffHrNotificationLoader.server.ts,6,0,,true,false,,,medium,HR portal/directory adjacent loaders
src/lib/staff/staffHrNotificationSummary.test.ts,directory,src/lib/team/directory/staffHrNotificationSummary.test.ts,0,0,,false,false,,,high,HR portal/directory adjacent loaders
src/lib/staff/staffHrNotificationSummary.ts,directory,src/lib/team/directory/staffHrNotificationSummary.ts,14,8,,false,false,,,high,HR portal/directory adjacent loaders
src/lib/staff/staffPayrollSourceDisplay.ts,payroll,src/lib/team/payroll/staffPayrollSourceDisplay.ts,5,2,,false,false,,,high,pay/time costing
src/lib/staff/staffPayrollUx.test.ts,payroll,src/lib/team/payroll/staffPayrollUx.test.ts,0,0,,false,false,,,high,pay/time costing
